Record_id,Attribute_name,y_pred,y_act,Reason,total_vals,num_nans,%_nans,mean_word_count,std_dev_word_count,has_delimeters,sample_1,sample_2,sample_3,sample_4,sample_5,pd_infer_type
60,url,string,string,h,2467,0,0.0,1.0,0.0,False,"https://www.ted.com/talks/jr_one_year_of_turning_the_world_inside_out
","https://www.ted.com/talks/amy_lockwood_selling_condoms_in_the_congo
","https://www.ted.com/talks/meklit_hadero_the_unexpected_beauty_of_everyday_sounds
","https://www.ted.com/talks/shigeru_ban_emergency_shelters_made_from_paper
","https://www.ted.com/talks/manu_prakash_a_50_cent_microscope_that_folds_like_origami
",string
62,set_num,string,floating mixed-integer mixed-integer-float decimal complex,a,11681,0,0.0,1.0,0.0,True,7699-1,6673-1,41589-1,5002467-1,5004752-1,string
64,set_num,string,floating mixed-integer mixed-integer-float decimal complex,a,2846,0,0.0,1.0,0.0,False,71007-8,4349-1,7575-17,6242-1,7724-8,string
67,set_num,string,floating mixed-integer mixed-integer-float decimal complex,a,11673,0,0.0,1.0,0.0,True,21206-1,383-2,5062-1,5072-1,42028-1,string
88,Date,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,610676,0,0.0,1.0,0.0,False,2016-04-09,2016-05-27,2017-11-04,2018-03-21,2013-07-11,datetime
89,description,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,150930,0,0.0,40.19467965281918,11.721555501107426,True,"An extroverted, oaky and earthy wine, this has almost pungent aromas of wet soil and wood smoke, then meaty and savory flavors backed up with plum and black cherry. There is something compelling about it for adventurous drinkers.","This is a ripe, plump rosé that's highly “smashable,” as young Aussies would say. Mixed red berry fruit is underscored by a dash of lime on the finish. Drink now.","Opale is a sophisticated and rich expression of Vermentino (10% is fermented in oak) with both heft and freshness. The aromas recall peach, butterscotch and apricot and the wine is a perfect match to crustaceans.","While this Chardonnay was aged in only 17% new French oak barrels, the oak really dominates, bearing aromas and flavors of buttered toast and butterscotch. Underneath that veneer is a tart wine with fine flavors of pineapples, oranges and pears, plus beautiful acidity and a clean, minerally finish.","Lots to like in this dry, crisp Sauvignon Blanc. It shows ripe grapefruit, peach, lemongrass, peppery spice and gooseberry flavors, but those sensitive   to aggressively pungent scents will be turned off.",string
91,Data,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,425,0,0.0,2.0,0.0,False,2017-05-10 00:00:00,2016-02-29 00:00:00,2016-10-10 00:00:00,2017-06-09 00:00:00,2016-03-10 00:00:00,datetime
91,Description,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,425,0,0.0,65.66117647058823,32.39786519516605,False,"In phase I, the operator carried out the removal of inchancanbles of the reciprocating feeder, while removing a split set with the support of a rope, the staff supports the left hand on the structure of the protection against falling, it is at this moment that another split set comes out together with the load and hits on the distal phalanx of the fifth finger of the left hand, generating the described injury.","At 11:00 a.m., Mr. Frank with the support of another mechanic, was preparing to place on the floor a metal part called the rear bridge of the forklift. At that moment the part moving part moves generating a blow to the middle finger of the left hand","In moments when the 02 collaborators carried out the inspection of the conveyor belt No. 3 from the tail pulley when they were at the height of the load polymer No. 372, the Maslucan collaborator heard a noise where note that the belt was moving towards the tail pulley, 4 ""fragmentos mineral fragments are projected towards the access of the ramp impacting the 2 collaborators, being evacuated to the medical post.","Once the ore loading in the LT-30 locomotive was completed; the penultimate car derails (7th car), by the presence of fragment of rock in the railway line, (weight of the car with mineral 8 tons), and to get it back on track the mining car, the victim makes use of a metal tube (length 1.20 meters and 4 ""diameter) to maneuver and reposition the mining car; at that moment the metallic tube loses stability and imprisons the victim's hand against the strut of the mining car. The collaborator at the time of the event towards the use of his leather gloves.","Once the RB machine is lifted (weight 7 tn) at 15 cm from the floor level, the accidently proceeds to pull the RB machine with a key of 5 tons (maximum cap), to lay it on the floor, after advancing 70 cm horizontally, the anchor bolt (pig tail type, 5/8 ""diameter) to which the key was hooked, it breaks transversely, and with the pulling force, this key is projected onto the injured person's left shoulder causing the injury. - The injured was 1.50 meters from the key. - At the time of the incident, the assistant was 5 meters away doing order and cleaning",string
92,Data,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,439,0,0.0,2.0,0.0,False,2017-05-16 00:00:00,2016-09-21 00:00:00,2016-02-15 00:00:00,2017-01-08 00:00:00,2016-08-14 00:00:00,datetime
130,q0004_other,string,string,n,25090,24630,0.9816660023913908,1.0325229174970108,0.4166455511796012,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0005_other,string,string,n,25090,23378,0.9317656436827422,1.0818254284575528,0.5610235335139715,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0006_other,string,string,n,25090,24601,0.9805101634117178,1.0464726982861698,0.6065213828675631,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0008_other,string,string,n,25090,24133,0.9618573136707852,1.0614587485053806,0.5049468562262589,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0009_other,string,string,n,25090,24046,0.9583897967317656,1.0700278995615784,0.5633258644093727,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0010_other,string,string,n,25090,21580,0.8601036269430051,1.1618174571542448,0.9272247625151916,True,Student,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0012_other,string,string,n,25090,24773,0.9873654842566758,1.0377042646472698,0.8139460921696826,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0013_other,string,string,n,25090,23248,0.9265842965324832,1.2214428058987643,1.180681210818303,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0017_other,string,string,n,25090,24811,0.9888800318852132,1.0757672379434038,1.0092234362258756,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0019_other,string,string,n,25090,24795,0.988242327620566,1.0404145077720208,0.5926015119603116,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0020_other,string,string,n,25090,24540,0.9780789159027501,1.0888800318852132,1.1215807172276608,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0022_other,string,string,n,25090,24523,0.9774013551215625,1.0261857313670786,0.5337473639139839,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0023_other,string,string,n,25090,24024,0.9575129533678756,1.049302510960542,0.5512409564123274,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0024_other,string,string,n,25090,20818,0.8297329613391792,1.17544838581108,0.9421208616952688,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q25LangOther,string,string,n,25090,24011,0.9569948186528496,1.048864089278597,0.5321880290910997,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0026_other,string,string,n,25090,23908,0.9528895974491828,1.0611398963730572,0.5768280729177522,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0027_other,string,string,n,25090,24175,0.9635312873654842,1.0680350737345556,0.6531910855379076,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q28LoveOther,string,string,n,25090,24719,0.9852132323634916,1.0526903148664806,0.8024559602275277,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0029_other,string,string,n,25090,24427,0.9735751295336788,1.0764049422080508,0.8344546342967777,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0030_other,string,string,n,25090,23867,0.9512554802710244,1.0586687923475488,0.5687364253055073,True,NANVAL!,NANVAL!,NANVAL!,Geeksforgeeks,NANVAL!,string
130,q0032_other,string,string,n,25090,24708,0.9847748106815464,1.1388202471104023,1.8530455910493813,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,q0035_other,string,string,n,25090,24881,0.9916699880430452,1.076125946592268,1.2934300587737124,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
130,StartDate,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,25090,0,0.0,2.0,0.0,False,10/17/17 11:25,10/24/17 9:08,10/20/17 5:01,10/26/17 12:51,10/26/17 6:56,datetime
130,EndDate,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,25090,0,0.0,2.0,0.0,False,10/16/17 3:09,10/26/17 10:22,10/31/17 4:33,10/17/17 11:49,10/19/17 3:35,datetime
131,q0004_other,string,string,n,25090,24630,0.9816660023913908,1.0325229174970108,0.4166455511796012,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0005_other,string,string,n,25090,23378,0.9317656436827422,1.0818254284575528,0.5610235335139715,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0006_other,string,string,n,25090,24601,0.9805101634117178,1.0464726982861698,0.6065213828675631,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0008_other,string,string,n,25090,24133,0.9618573136707852,1.0614587485053806,0.5049468562262589,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0009_other,string,string,n,25090,24046,0.9583897967317656,1.0700278995615784,0.5633258644093727,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q10Industry,string,string,n,25090,2520,0.100438421681945,1.2710243124750895,0.5791320822743166,False,Aerospace & Defense,Technology,Technology,Education,Security,string
131,q0010_other,string,string,n,25090,21580,0.8601036269430051,1.1618174571542448,0.9272247625151916,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0012_other,string,string,n,25090,24773,0.9873654842566758,1.0377042646472698,0.8139460921696826,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0013_other,string,string,n,25090,23248,0.9265842965324832,1.2214428058987643,1.180681210818303,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0017_other,string,string,n,25090,24811,0.9888800318852132,1.0757672379434038,1.0092234362258756,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0019_other,string,string,n,25090,24795,0.988242327620566,1.0404145077720208,0.5926015119603116,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0020_other,string,string,n,25090,24540,0.9780789159027501,1.0888800318852132,1.1215807172276608,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0022_other,string,string,n,25090,24523,0.9774013551215625,1.0261857313670786,0.5337473639139839,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0023_other,string,string,n,25090,24024,0.9575129533678756,1.049302510960542,0.5512409564123274,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0024_other,string,string,n,25090,20818,0.8297329613391792,1.17544838581108,0.9421208616952688,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q25LangOther,string,string,n,25090,24011,0.9569948186528496,1.048864089278597,0.5321880290910997,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0026_other,string,string,n,25090,23908,0.9528895974491828,1.0611398963730572,0.5768280729177522,True,NANVAL!,NANVAL!,Netsuite,NANVAL!,NANVAL!,string
131,q0027_other,string,string,n,25090,24175,0.9635312873654842,1.0680350737345556,0.6531910855379076,True,NANVAL!,NANVAL!,mobile,NANVAL!,NANVAL!,string
131,q28LoveOther,string,string,n,25090,24719,0.9852132323634916,1.0526903148664806,0.8024559602275277,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0029_other,string,string,n,25090,24427,0.9735751295336788,1.0764049422080508,0.8344546342967777,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0030_other,string,string,n,25090,23867,0.9512554802710244,1.0586687923475488,0.5687364253055073,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0032_other,string,string,n,25090,24708,0.9847748106815464,1.1388202471104023,1.8530455910493813,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q0035_other,string,string,n,25090,24881,0.9916699880430452,1.076125946592268,1.2934300587737124,True,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
131,q1AgeBeginCoding,string,floating mixed-integer mixed-integer-float decimal complex,a,25090,0,0.0,4.994898365882822,0.13936984394436328,False,11 - 15 years old,16 - 20 years old,11 - 15 years old,11 - 15 years old,16 - 20 years old,string
131,q2Age,string,floating mixed-integer mixed-integer-float decimal complex,a,25090,0,0.0,4.992626544440017,0.16409903671561432,False,25 - 34 years old,25 - 34 years old,12 - 18 years old,25 - 34 years old,18 - 24 years old,string
131,q18NumDevelopHireWithinNextYear,string,string,n,25090,0,0.0,1.6158628935831008,0.9232760602732272,False,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,string
131,q31Level3,string,string mixed categorical boolean unicode,i,25090,0,0.0,3.0,0.0,False,num%2 == 0,num%2 == 0,num%2 == 0,num%2 == 0,num%2 == 0,string
131,q34IdealLengHackerRankTest,string,string,n,25090,210,0.008369868473495417,2.052969310482264,1.3351579021260995,False,#NULL!,46 - 60 minutes,#NULL!,#NULL!,#NULL!,string
131,StartDate,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,25090,0,0.0,2.0,0.0,False,10/26/17 12:24,10/26/17 10:09,10/27/17 7:27,10/27/17 5:45,10/26/17 5:49,datetime
131,EndDate,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,25090,0,0.0,2.0,0.0,False,10/26/17 4:26,10/19/17 12:57,10/26/17 6:38,10/26/17 10:50,10/26/17 4:37,datetime
133,PoorWeather,string,string,n,119040,84803,0.7123907930107527,1.0205561155913978,0.29748468359229546,False,NANVAL!,NANVAL!,1,NANVAL!,NANVAL!,mixed-integer
133,PRCP,floating mixed-integer mixed-integer-float decimal complex,floating mixed-integer mixed-integer-float decimal complex,a,119040,1932,0.016229838709677414,1.0,0.0,False,0.6,0.23,0,0.08,NANVAL!,mixed-integer
133,TSHDSBRSGF,floating mixed-integer mixed-integer-float decimal complex,floating mixed-integer mixed-integer-float decimal complex,a,119040,84803,0.7123907930107527,1.0205561155913978,0.29748468359229546,False,NANVAL!,NANVAL!,1,NANVAL!,NANVAL!,mixed-integer
133,Date,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,119040,0,0.0,1.0,0.0,False,1943-9-30,1943-8-26,1943-3-27,1943-8-2,1945-5-17,datetime
124,WHOIS_UPDATED_DATE,string,date datetime datetime64 time timedelta timedelta64 period,c,1781,0,0.0,1.9191465468837727,0.2726099268834665,True,16/11/2016 0:00,9/09/2013 0:00,5/05/2016 0:00,20/05/2016 0:00,29/06/2016 0:00,datetime
124,WHOIS_REGDATE,string,date datetime datetime64 time timedelta timedelta64 period,c,1781,0,0.0,1.924199887703537,0.264678021891328,True,18/01/1994 0:00,23/10/1996 0:00,31/07/2000 0:00,16/07/1998 0:00,24/05/2015 0:00,datetime
114,geocode_old,string,string,n,4861,4816,0.990742645546184,1.009257354453816,0.09576876235147083,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
114,geocode,string mixed categorical boolean unicode,string mixed categorical boolean unicode,j,4861,0,0.0,2.0,0.0,False,"[(7.486879999999999, -74.8672519)]","[(40.6564465, 43.9952016)]","[(39.4798037, 46.35824059999999)]","[(40.41989030000001, 44.6327565)]","[(8.065275699999999, 123.7378026)]",string
114,names,string,string mixed-integer mixed-integer-float,b,4861,0,0.0,5.740999794281013,2.0870245359111435,False,Jimenez; Misamis Occidental; Northern Mindanao; Philippines,Tabo-o; Misamis Occidental; Northern Mindanao; Philippines,Rizaluna; Isabela; Cagayan Valley; Philippines,Cagay-anon; Misamis Occidental; Northern Mindanao; Philippines,Matugas Alto; Jimenez; Misamis Occidental; Northern Mindanao; Philippines,string
114,geo,string mixed categorical boolean unicode,string mixed categorical boolean unicode,j,4861,0,0.0,2.0,0.0,False,"(8.546250299999999, 123.7601531)","(6.485702, -75.39383099999999)","(40.8836916, 44.5890976)","(40.0416345, 44.0273578)","(8.275843, -76.379729)",string
114,mpi_region,string,string mixed categorical boolean unicode,k,4861,0,0.0,2.627031475005143,0.8958070589196024,False,"Cagayan Valley, Philippines","Northern Mindanao, Philippines",ARM,"Northern Mindanao, Philippines",ARM,string
114,mpi_geo,string,string mixed categorical boolean unicode,j,4861,942,0.1937872865665501,1.8062127134334496,0.3952641827078744,False,NANVAL!,"(10.2968562, 123.8886774)","(10.2968562, 123.8886774)",NANVAL!,"(16.9753758, 121.8107079)",string
114,ADM1SALBNA,string,string mixed categorical boolean unicode,m,4861,1831,0.37667146677638347,3.451758897346225,1.923551104162445,False,Region X - Northern Minda,Region II - Cagayan Valle,Region VI - Western Visay,Region X - Northern Minda,Region II - Cagayan Valle,string
114,region,string mixed categorical boolean unicode,string mixed categorical boolean unicode,k,4861,0,0.0,3.2406912157992185,1.493756551641492,True,Baliangao Misamis Occidental,Uramita,"p-2, sta.ana, aloran, mis.occ","Panaon, Misamis. Occidental",gabunon tambulig,string
114,LocationName,string,string mixed categorical boolean unicode,k,4861,0,0.0,4.2406912157992185,1.493756551641492,True,"Tangub-Minsubong, Tangub City, Mindanao, Philippines","Bayabas, Aurora Zamboanga Del Sur, Philippines","Gosh village, Tavush region, Armenia","Poblacion 1, Clarin, Misamis Occidental, Philippines","Ijevan town, Armenia",string
119,SpecialNotes,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,263,116,0.4410646387832701,14.494296577946768,23.13686682016921,False,"Fiscal year ends on June 30; reporting period for national accounts data: FY. Data are revised from Samoa Bureau of Statistics and Central Bank of Samoa. The base year is 2008/09. Other methodological changes include increased reliance on summary data from the country’s Value Added Goods and Services Tax system, incorporation of more recent benchmarks, and use of improved data sources.",Europe & Central Asia (IDA & IBRD countries) aggregate.,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised. The new reference year for chain linked series is 2010.",NANVAL!,NANVAL!,string
122,DateTime,date datetime datetime64 time timedelta timedelta64 period,string,n,4572,3720,0.8136482939632546,1.9317585301837268,1.9469511273651685,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,NANVAL!,string
122,Observation,string,string,n,4572,3720,0.8136482939632546,1.2574365704286965,0.7986204691064005,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!, ,string
125,Description,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,198900,290,0.0014580191050779284,16.297536450477622,12.526058467784855,True,"per pa #201608296272s, add addresses to block 4884, lot 026 as; 901,903,905,907,909 fitgerald ave.",remodel produce prep area add 3 new process of equipment of sales floor,"replace 2 vinyl windows to wood clad windows. like for like, not visible from street.",voluntary strengthening of cripple wall bracing - mudsill bolting & connections to framing above cripple walls & strengthening at 1st floor stair opening. work is confined to crawl space & lower floor area.,street space,string
125,Current Status Date,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,198900,0,0.0,1.0,0.0,False,02/23/2016,02/21/2014,10/09/2014,06/30/2017,06/30/2014,datetime
125,Issued Date,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,198900,14940,0.0751131221719457,1.0,0.0,False,02/04/2015,12/24/2015,06/10/2014,03/28/2016,12/16/2016,datetime
125,Completed Date,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,198900,101709,0.5113574660633484,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,08/18/2017,NANVAL!,mixed
125,First Construction Document Date,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,198900,14946,0.07514328808446455,1.0,0.0,False,04/25/2016,09/11/2017,06/27/2014,07/17/2014,01/24/2017,datetime
125,Permit Expiration Date,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,198900,51880,0.26083459024635497,1.0,0.0,False,NANVAL!,NANVAL!,11/08/2015,NANVAL!,11/29/2014,mixed
125,Location,string mixed categorical boolean unicode,string mixed categorical boolean unicode,j,198900,1700,0.008547008547008548,1.991452991452992,0.09205409926725648,False,"(37.79679153881244, -122.41218218675081)","(37.79075609626243, -122.40163095635359)","(37.78505019963713, -122.39981703549276)","(37.71346688988347, -122.40987662772879)","(37.78885924943008, -122.39935461467559)",string
125,Permit Creation Date,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,198900,0,0.0,1.0,0.0,False,12/29/2015,08/14/2014,02/23/2017,02/20/2014,10/26/2017,datetime
125,Filed Date,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,198900,0,0.0,1.0,0.0,False,03/02/2015,09/19/2017,08/05/2015,02/01/2016,04/09/2013,datetime
126,secondary_breed,string,string,n,66042,43504,0.6587323218557888,1.199130856121862,0.5274659956772795,False,NANVAL!,NANVAL!,NANVAL!,Mix,Beagle,string
126,license_issue_date,string,date datetime datetime64 time timedelta timedelta64 period,c,66042,0,0.0,1.0,0.0,False,2015-04-28T00:00:00.000,2015-08-10T00:00:00.000,2015-08-12T00:00:00.000,2015-03-25T00:00:00.000,2015-01-20T00:00:00.000,datetime
126,primary_breed,string,string mixed categorical boolean unicode,m,66042,0,0.0,2.0616577329578147,0.7351997041619267,False,"Retriever, Labrador","Schnauzer, Miniature","Chihuahua, Short Coat",Border Collie,Domestic Medium Hair,string
128,Survey Question,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,251,4,0.01593625498007968,8.93227091633466,8.465502671453669,False,What are some of the biggest challenges you face when hiring technical talent?Check all that apply.,Other (please specify),Which of these core competencies do you look for in software developer candidates? Check all that apply.,Other (please specify),AngularJS,string
128,Notes,string,string,n,251,151,0.6015936254980079,2.7051792828685257,2.233557242585348,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,shown if q16HiringManager == Yes,string
129,Label,string mixed categorical boolean unicode,string mixed categorical boolean unicode,m,452,0,0.0,2.04424778761062,1.306141927610272,False,School or university,Software Architect,Impact with product,Know,Hate,string
134,LAT,floating mixed-integer mixed-integer-float decimal complex,floating mixed-integer mixed-integer-float decimal complex,a,161,0,0.0,1.0,0.0,False,0843N,3022N,2729N,5806N,3335N,string
134,LON,string,floating mixed-integer mixed-integer-float decimal complex,a,161,0,0.0,1.0,0.0,False,08150E,05123E,14713E,14659E,06113W,string
145,ACTION,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,399918,1135,0.002838081806770388,7.273993668702084,1.8853962651895402,False,Violations were cited in the following area(s).,Violations were cited in the following area(s).,Violations were cited in the following area(s).,Violations were cited in the following area(s).,Violations were cited in the following area(s).,string
145,VIOLATION DESCRIPTION,string mixed-integer mixed-integer-float,string mixed-integer mixed-integer-float,g,399918,6979,0.01745107747088153,20.697668021944498,10.223076539293269,False,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,"Eggs found dirty/cracked; liquid, frozen or powdered eggs not pasteurized.",Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Proper sanitization not provided for utensil ware washing operation.,Live roaches present in facility's food and/or non-food areas.,string
145,GRADE DATE,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,399918,207098,0.517851159487695,1.0,0.0,False,NANVAL!,NANVAL!,NANVAL!,NANVAL!,04/01/2015,mixed
145,INSPECTION DATE,date datetime datetime64 time timedelta timedelta64 period,date datetime datetime64 time timedelta timedelta64 period,c,399918,0,0.0,1.0,0.0,False,02/22/2016,02/02/2015,06/13/2014,01/25/2016,11/10/2016,datetime
158,number_available_in_stock,string,floating mixed-integer mixed-integer-float decimal complex,a,10000,2500,0.25,1.0,0.0,False,5 new,10 new,2 new,NANVAL!,11 new,string
158,product_name,string,string mixed-integer mixed-integer-float,g,10000,0,0.0,8.9472,4.707399723839053,True,Mafioso- The Gangster Strategy Card Game,Thomas & Friends Take-n-Play Hiro Engine,"The 1 for U Very Large Rocking Horse ""Champion""",EKIND 3D Laser Cut Building Metal Model Kit Metallic Nano Puzzle Educational DIY Assembling Toy - Arc de Triomphe,Tenflyer Pack of 120 4.4x2.1cm Standard Wooden Domino Children Educational Toys 10 Colors (Black),string
158,price,floating mixed-integer mixed-integer-float decimal complex,floating mixed-integer mixed-integer-float decimal complex,a,10000,1435,0.1435,1.0036,0.08477641181366427,False,£19.99,£33.41,£11.11,£24.95,£4.50,string
158,amazon_category_and_sub_category,string,string mixed-integer mixed-integer-float,b,10000,690,0.069,8.0513,3.619429279596439,False,Arts & Crafts > Children's Craft Kits > Bead Art & Jewellery-Making,Games > Dice & Dice Games,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,"Hobbies > Slot Cars, Race Tracks & Accessories > Race Tracks",Characters & Brands > Disney > Toys,string
